"player_id","player_name","team_logo_espn","gp","goals","ixg","gax","team","team_color1","team_color2"
8478397,"Rasmus.Andersson","https://a.espncdn.com/i/teamlogos/nhl/500/CGY.png",212,20,24.4134612767521,-4.41346127675206,"Calgary Flames","#C8102E","#F1BE48"
8479335,"Rasmus.Asplund","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",138,17,22.6413519148482,-5.6413519148482,"Nashville Predators","#FFB81C","#041E42"
8480839,"Rasmus.Dahlin","https://a.espncdn.com/i/teamlogos/nhl/500/BUF.png",208,32,27.606343377498,4.39365662250202,"Buffalo Sabres","#002654","#FCB514"
8480873,"Rasmus.Sandin","https://a.espncdn.com/i/teamlogos/nhl/500/WSH.png",126,10,6.42727986580576,3.57272013419424,"Washington Capitals","#C8102E","#041E42"
8475191,"Reilly.Smith","https://a.espncdn.com/i/teamlogos/nhl/500/VGK.png",184,54,57.8782342442159,-3.87823424421592,"Vegas Golden Knights","#B4975A","#333F42"
8479514,"Rem.Pitlick",NA,114,20,16.0853595854446,3.91464041455541,"Montréal Canadiens",NA,NA
8476483,"Rickard.Rakell","https://a.espncdn.com/i/teamlogos/nhl/500/PIT.png",200,57,64.5878832714807,-7.58788327148068,"Pittsburgh Penguins","#FCB514","#000000"
8477952,"Robby.Fabbri","https://a.espncdn.com/i/teamlogos/nhl/500/DET.png",113,34,26.6598259336315,7.34017406636849,"Detroit Red Wings","#CE1126","#FFFFFF"
8480023,"Robert.Thomas","https://a.espncdn.com/i/teamlogos/nhl/500/STL.png",174,39,32.5431325316167,6.45686746838328,"St. Louis Blues","#002F87","#FCB514"
8476428,"Rocco.Grimaldi","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",45,10,5.93281751198811,4.06718248801189,"Nashville Predators","#FFB81C","#041E42"
8474600,"Roman.Josi","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",194,49,43.9526059123455,5.04739408765454,"Nashville Predators","#FFB81C","#041E42"
8478449,"Roope.Hintz","https://a.espncdn.com/i/teamlogos/nhl/500/DAL.png",189,87,65.4948054427514,21.5051945572486,"Dallas Stars","#006847","#8F8F8C"
8479525,"Ross.Colton","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",185,47,42.2084385997441,4.79156140025589,"Tampa Bay Lightning","#002868","#FFFFFF"
8478870,"Rudolfs.Balcers","https://a.espncdn.com/i/teamlogos/nhl/500/TB.png",116,22,24.5499000164855,-2.54990001648548,"Tampa Bay Lightning","#002868","#FFFFFF"
8477987,"Ryan.Donato","https://a.espncdn.com/i/teamlogos/nhl/500/SEA.png",189,36,39.9528170385165,-3.95281703851651,"Seattle Kraken","#99D9D9","#001628"
8476288,"Ryan.Dzingel","https://a.espncdn.com/i/teamlogos/nhl/500/SJ.png",70,13,8.58708606305299,4.41291393694701,"San Jose Sharks","#006D75","#000000"
8477435,"Ryan.Graves","https://a.espncdn.com/i/teamlogos/nhl/500/NJD.png",203,16,15.9209537882998,0.079046211700188,"New Jersey Devils","#CE1126","#000000"
8477451,"Ryan.Hartman","https://a.espncdn.com/i/teamlogos/nhl/500/MIN.png",187,55,46.5407846585877,8.45921534141235,"Minnesota Wild","#154734","#A6192E"
8475793,"Ryan.Johansen","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",182,45,36.4398529198952,8.5601470801048,"Nashville Predators","#FFB81C","#041E42"
8479066,"Ryan.Lomberg","https://a.espncdn.com/i/teamlogos/nhl/500/FLA.png",164,22,26.0196504484629,-4.01965044846293,"Florida Panthers","#041E42","#C8102E"
8474151,"Ryan.McDonagh","https://a.espncdn.com/i/teamlogos/nhl/500/NSH.png",186,10,15.3948599244759,-5.3948599244759,"Nashville Predators","#FFB81C","#041E42"
8480802,"Ryan.McLeod","https://a.espncdn.com/i/teamlogos/nhl/500/EDM.png",135,20,17.6563784985046,2.34362150149536,"Edmonton Oilers","#FF4C00","#041E42"
